Season,Player Name,GW,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,fpl_id,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,match_identifier
2020-21,Adam Webster,20,0,2,0.04428130015730858,90,DC,Brighton,Fulham,0,0,2021-01-27,7699,2020,66,0,0.0,0,0,0,0.04428130015730858,0.6994670033454895,0.6994670033454895,14625
2020-21,Adam Webster,22,0,1,0.05018480122089386,90,DC,Liverpool,Brighton,0,1,2021-02-03,7699,2020,66,0,0.0,0,0,0,0.05018480122089386,0.12123700231313705,0.12123700231313705,14654
2020-21,Adam Webster,23,0,0,0.0,76,DC,Burnley,Brighton,1,1,2021-02-06,7699,2020,66,0,0.028686000034213066,0,1,0,0.0,0.07812719792127609,0.04944109916687012,14656
2020-21,Adam Webster,32,0,0,0.0,90,DC,Chelsea,Brighton,0,0,2021-04-20,7699,2020,66,0,0.0,0,0,0,0.0,0.01982860080897808,0.01982860080897808,14747
2020-21,Adam Webster,33,0,0,0.0,90,DC,Sheffield United,Brighton,1,0,2021-04-24,7699,2020,66,0,0.0,0,0,0,0.0,1.34853994846344,1.34853994846344,14762
2020-21,Adam Webster,34,0,1,0.023331400007009506,90,DC,Brighton,Leeds,2,0,2021-05-01,7699,2020,66,0,0.0,0,0,0,0.023331400007009506,0.050076499581336975,0.050076499581336975,14765
2020-21,Adam Webster,36,0,0,0.0,90,DC,Brighton,West Ham,1,1,2021-05-15,7699,2020,66,0,0.0,0,0,0,0.0,0.20242799818515778,0.20242799818515778,14785
2020-21,Adam Webster,38,0,0,0.0,90,DC,Arsenal,Brighton,2,0,2021-05-23,7699,2020,66,0,0.0,0,0,0,0.0,0.10073299705982208,0.10073299705982208,14805
2020-21,Adama Traoré,1,0,3,0.15534399449825287,90,DMR,Sheffield United,Wolverhampton Wanderers,0,2,2020-09-14,900,2020,465,0,0.0,0,0,0,0.15534399449825287,0.15534399449825287,0.0,14094
2020-21,Adama Traoré,3,0,0,0.0,63,FWR,West Ham,Wolverhampton Wanderers,4,0,2020-09-27,900,2020,465,0,0.0,0,0,0,0.0,0.07573509961366653,0.07573509961366653,14113
2020-21,Adama Traoré,4,0,0,0.0,8,Sub,Wolverhampton Wanderers,Fulham,1,0,2020-10-04,900,2020,465,0,0.0,0,0,0,0.0,0.0,0.0,14474
2020-21,Adama Traoré,5,0,0,0.0,23,Sub,Leeds,Wolverhampton Wanderers,0,1,2020-10-19,900,2020,465,0,0.03852209821343422,0,1,0,0.0,0.03852209821343422,0.0,14478
2020-21,Adama Traoré,6,0,0,0.0,21,Sub,Wolverhampton Wanderers,Newcastle United,1,1,2020-10-25,900,2020,465,0,0.06145019829273224,0,1,0,0.0,0.06145019829273224,0.0,14494
2020-21,Adama Traoré,7,0,1,0.09328000247478485,12,Sub,Wolverhampton Wanderers,Crystal Palace,2,0,2020-10-30,900,2020,465,0,0.0,0,0,0,0.09328000247478485,0.09328000247478485,0.0,14504
2020-21,Adama Traoré,8,0,0,0.0,28,Sub,Leicester,Wolverhampton Wanderers,1,0,2020-11-08,900,2020,465,0,0.0,0,0,0,0.0,0.03832110017538071,0.03832110017538071,14510
2020-21,Adama Traoré,9,0,1,0.009970230050384998,90,FWR,Wolverhampton Wanderers,Southampton,1,1,2020-11-23,900,2020,465,0,0.07642360031604767,0,1,0,0.009970230050384998,0.18619699776172638,0.0998028963804245,14524
2020-21,Adama Traoré,10,0,1,0.11096999794244766,90,AMR,Arsenal,Wolverhampton Wanderers,1,2,2020-11-29,900,2020,465,0,0.6872329711914062,0,3,0,0.11096999794244766,0.9447510242462158,0.14654700458049774,14525
2020-21,Adama Traoré,11,0,1,0.038537099957466125,90,FWR,Liverpool,Wolverhampton Wanderers,4,0,2020-12-06,900,2020,465,0,0.15506699681282043,0,3,0,0.038537099957466125,0.23466500639915466,0.04106060042977333,14539
2020-21,Adama Traoré,12,0,1,0.0716388002038002,90,AMR,Wolverhampton Wanderers,Aston Villa,0,1,2020-12-12,900,2020,465,0,0.15129099786281586,0,2,0,0.0716388002038002,0.22292999923229218,0.0,14552
2020-21,Adama Traoré,13,0,1,0.0677717998623848,29,Sub,Wolverhampton Wanderers,Chelsea,2,1,2020-12-15,900,2020,465,0,0.0,0,0,0,0.0677717998623848,0.0677717998623848,0.0,14562
2020-21,Adama Traoré,14,0,0,0.0,28,Sub,Burnley,Wolverhampton Wanderers,2,1,2020-12-21,900,2020,465,0,0.18728399276733398,0,3,0,0.0,0.18728399276733398,0.0,14566
2020-21,Adama Traoré,17,0,0,0.0,90,AMR,Brighton,Wolverhampton Wanderers,3,3,2021-01-02,900,2020,465,0,0.7356740236282349,0,2,0,0.0,0.7905290126800537,0.1909559965133667,14601
2020-21,Adama Traoré,20,0,0,0.0,90,FW,Chelsea,Wolverhampton Wanderers,0,0,2021-01-27,900,2020,465,0,0.017599400132894516,0,1,0,0.0,0.0,0.0,14630
2020-21,Adama Traoré,21,0,0,0.0,24,Sub,Crystal Palace,Wolverhampton Wanderers,1,0,2021-01-30,900,2020,465,0,0.0,0,0,0,0.0,0.0,0.0,14638
2020-21,Adama Traoré,22,0,0,0.0,90,AMR,Wolverhampton Wanderers,Arsenal,2,1,2021-02-02,900,2020,465,0,0.1274529993534088,0,1,0,0.0,0.6535620093345642,0.526108980178833,14650
2020-21,Adama Traoré,23,0,1,0.11575700342655182,90,FWR,Wolverhampton Wanderers,Leicester,0,0,2021-02-07,900,2020,465,0,0.5032370090484619,0,3,0,0.11575700342655182,0.5861080288887024,0.020672999322414398,14664
2020-21,Adama Traoré,24,0,1,0.03009679913520813,90,FWR,Southampton,Wolverhampton Wanderers,1,2,2021-02-14,900,2020,465,0,0.02539370022714138,0,1,0,0.03009679913520813,0.08044400066137314,0.02495349943637848,14672
2020-21,Adama Traoré,25,0,3,0.06344810128211975,90,FWL,Wolverhampton Wanderers,Leeds,1,0,2021-02-19,900,2020,465,0,0.012227299623191357,0,1,0,0.06344810128211975,0.12928499281406403,0.06583700329065323,14684
2020-21,Adama Traoré,26,0,3,0.07509350031614304,90,AMC,Newcastle United,Wolverhampton Wanderers,1,1,2021-02-27,900,2020,465,0,0.45013099908828735,0,4,0,0.07509350031614304,0.525223970413208,0.37652599811553955,14688
2020-21,Adama Traoré,27,0,0,0.0,90,FWL,Aston Villa,Wolverhampton Wanderers,0,0,2021-03-06,900,2020,465,0,0.009949110448360443,0,1,0,0.0,0.009949110448360443,0.0,14695
2020-21,Adama Traoré,28,0,1,0.021635599434375763,90,AMC,Wolverhampton Wanderers,Liverpool,0,1,2021-03-15,900,2020,465,0,0.14901800453662872,0,2,0,0.021635599434375763,0.17065399885177612,0.0,14714
2020-21,Adama Traoré,30,0,2,0.08074429631233215,90,AML,Wolverhampton Wanderers,West Ham,2,3,2021-04-05,900,2020,465,0,0.3048259913921356,1,1,0,0.08074429631233215,0.8744159936904907,0.4888460040092468,14734
2020-21,Adama Traoré,31,1,2,0.08216749876737595,90,AML,Fulham,Wolverhampton Wanderers,0,1,2021-04-09,900,2020,465,0,0.0,0,0,1,0.08216749876737595,0.08216749876737595,0.0,14738
2020-21,Adama Traoré,32,0,3,0.19562099874019623,90,AMC,Wolverhampton Wanderers,Sheffield United,1,0,2021-04-17,900,2020,465,0,0.248321995139122,1,4,0,0.19562099874019623,0.44394299387931824,0.0,14754
2020-21,Adama Traoré,33,0,1,0.04343029856681824,90,FW,Wolverhampton Wanderers,Burnley,0,4,2021-04-25,900,2020,465,0,0.05281919986009598,0,3,0,0.04343029856681824,0.09624940156936646,0.0,14764
2020-21,Adama Traoré,35,1,3,0.18569700419902802,28,Sub,Wolverhampton Wanderers,Brighton,2,1,2021-05-09,900,2020,465,0,0.4069640040397644,0,1,1,0.18569700419902802,0.5926610231399536,0.0,14784
2020-21,Adama Traoré,37,0,2,0.07538729906082153,90,FW,Everton,Wolverhampton Wanderers,1,0,2021-05-19,900,2020,465,0,0.0,0,0,0,0.07538729906082153,0.0482633002102375,0.0,14799
2020-21,Alex Iwobi,3,0,0,0.0,1,Sub,Crystal Palace,Everton,1,2,2020-09-26,500,2020,159,0,0.0,0,0,0,0.0,0.0,0.0,14107
2020-21,Alex Iwobi,4,0,0,0.0,66,Sub,Everton,Brighton,4,2,2020-10-03,500,2020,159,0,0.49099001288414,1,1,0,0.0,1.0539000034332275,0.5629119873046875,14468
2020-21,Alex Iwobi,5,0,0,0.0,9,Sub,Everton,Liverpool,2,2,2020-10-17,500,2020,159,0,0.0,0,0,0,0.0,0.0,0.0,14477
2020-21,Alex Iwobi,6,0,1,0.053446799516677856,47,FWL,Southampton,Everton,2,0,2020-10-25,500,2020,159,0,0.0,0,0,0,0.053446799516677856,0.06971459835767746,0.016267800703644753,14492
2020-21,Alex Iwobi,7,0,0,0.0,12,Sub,Newcastle United,Everton,2,1,2020-11-01,500,2020,159,0,0.0879547968506813,0,1,0,0.0,0.0879547968506813,0.0,14501
2020-21,Alex Iwobi,9,0,0,0.0,90,DMR,Fulham,Everton,2,3,2020-11-22,500,2020,159,0,0.0,0,0,0,0.0,0.7383540272712708,0.7383540272712708,14517
2020-21,Alex Iwobi,10,0,0,0.0,69,DML,Everton,Leeds,0,1,2020-11-28,500,2020,159,0,0.04392959922552109,0,1,0,0.0,0.5746560096740723,0.5307270288467407,14531
2020-21,Alex Iwobi,11,0,1,0.05170169845223427,90,DMR,Burnley,Everton,1,1,2020-12-05,500,2020,159,0,0.6672679781913757,0,2,0,0.05170169845223427,1.5224800109863281,0.8035110235214233,14537
2020-21,Alex Iwobi,12,0,0,0.0,89,FWR,Everton,Chelsea,1,0,2020-12-12,500,2020,159,0,0.0,0,0,0,0.0,0.07002609968185425,0.07002609968185425,14546
2020-21,Alex Iwobi,13,0,1,0.06084519997239113,90,FWR,Leicester,Everton,0,2,2020-12-16,500,2020,159,0,0.27354300022125244,1,3,0,0.06084519997239113,0.27354300022125244,0.0,14559
2020-21,Alex Iwobi,14,0,2,0.06905820220708847,84,AMR,Everton,Arsenal,2,1,2020-12-19,500,2020,159,0,0.20105700194835663,0,1,0,0.06905820220708847,0.29137998819351196,0.09032289683818817,14569
2020-21,Alex Iwobi,15,0,1,0.034280501306056976,90,AMR,Sheffield United,Everton,0,1,2020-12-26,500,2020,159,0,0.0,0,0,0,0.034280501306056976,0.35610800981521606,0.3218269944190979,14582
2020-21,Alex Iwobi,20,0,0,0.0,7,Sub,Everton,Leicester,1,1,2021-01-27,500,2020,159,0,0.0,0,0,0,0.0,0.0,0.0,14627
2020-21,Alex Iwobi,21,0,0,0.0,66,AMR,Everton,Newcastle United,0,2,2021-01-30,500,2020,159,0,0.0,0,0,0,0.0,0.0,0.0,14644
2020-21,Alex Iwobi,22,0,1,0.012136699631810188,89,AMR,Leeds,Everton,1,2,2021-02-03,500,2020,159,0,0.0893137976527214,0,1,0,0.012136699631810188,0.0893137976527214,0.0,14648
2020-21,Alex Iwobi,25,0,0,0.0,1,Sub,Liverpool,Everton,0,2,2021-02-20,500,2020,159,0,0.0,0,0,0,0.0,0.025908900424838066,0.025908900424838066,14680
2020-21,Alex Iwobi,26,0,0,0.0,1,Sub,Everton,Southampton,1,0,2021-03-01,500,2020,159,0,0.0,0,0,0,0.0,0.0,0.0,14686
2020-21,Alex Iwobi,27,0,0,0.0,57,MR,Chelsea,Everton,2,0,2021-03-08,500,2020,159,0,0.022960200905799866,0,1,0,0.0,0.051489200443029404,0.028528999537229538,14698
2020-21,Alex Iwobi,28,0,1,0.030365800485014915,90,AMC,Everton,Burnley,1,2,2021-03-13,500,2020,159,0,0.08528459817171097,0,2,0,0.030365800485014915,0.7059670090675354,0.6136220097541809,14707
2020-21,Alex Iwobi,31,0,1,0.07871679961681366,31,Sub,Brighton,Everton,0,0,2021-04-12,500,2020,159,0,0.0,0,0,0,0.07871679961681366,0.14771300554275513,0.06899669766426086,14735
2020-21,Alex Iwobi,34,0,2,0.09908489882946014,79,AMR,Everton,Aston Villa,1,2,2021-05-01,500,2020,159,0,0.026990899816155434,0,1,0,0.09908489882946014,0.3282800018787384,0.20220400393009186,14769
2020-21,Alex Iwobi,35,0,0,0.0,13,Sub,Aston Villa,Everton,0,0,2021-05-13,500,2020,159,0,0.0,0,0,0,0.0,0.0,0.0,14616
2020-21,Alex McCarthy,1,0,0,0.0,90,GK,Crystal Palace,Southampton,1,0,2020-09-12,635,2020,363,0,0.0,0,0,0,0.0,0.41982200741767883,0.41982200741767883,14087
2020-21,Alex McCarthy,3,0,0,0.0,90,GK,Burnley,Southampton,0,1,2020-09-26,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14109
2020-21,Alex McCarthy,5,0,0,0.0,90,GK,Chelsea,Southampton,3,3,2020-10-17,635,2020,363,0,0.0,0,0,0,0.0,0.07812029868364334,0.07812029868364334,14475
2020-21,Alex McCarthy,6,0,0,0.0,90,GK,Southampton,Everton,2,0,2020-10-25,635,2020,363,0,0.0,0,0,0,0.0,0.07309649884700775,0.07309649884700775,14492
2020-21,Alex McCarthy,7,0,0,0.0,90,GK,Aston Villa,Southampton,3,4,2020-11-01,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14495
2020-21,Alex McCarthy,8,0,0,0.0,90,GK,Southampton,Newcastle United,2,0,2020-11-06,635,2020,363,0,0.0,0,0,0,0.0,0.07542929798364639,0.07542929798364639,14512
2020-21,Alex McCarthy,11,0,0,0.0,90,GK,Brighton,Southampton,1,2,2020-12-07,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14536
2020-21,Alex McCarthy,12,0,0,0.0,90,GK,Southampton,Sheffield United,3,0,2020-12-13,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14551
2020-21,Alex McCarthy,13,0,0,0.0,90,GK,Arsenal,Southampton,1,1,2020-12-16,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14555
2020-21,Alex McCarthy,15,0,0,0.0,90,GK,Fulham,Southampton,0,0,2020-12-26,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14577
2020-21,Alex McCarthy,16,0,0,0.0,90,GK,Southampton,West Ham,0,0,2020-12-29,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14588
2020-21,Alex McCarthy,19,0,0,0.0,90,GK,Leicester,Southampton,2,0,2021-01-16,635,2020,363,0,0.0,0,0,0,0.0,0.04882960021495819,0.04882960021495819,14619
2020-21,Alex McCarthy,20,0,0,0.0,90,GK,Southampton,Arsenal,1,3,2021-01-26,635,2020,363,0,0.0,0,0,0,0.0,0.291810005903244,0.291810005903244,14632
2020-21,Alex McCarthy,21,0,0,0.0,90,GK,Southampton,Aston Villa,0,1,2021-01-30,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14641
2020-21,Alex McCarthy,23,0,0,0.0,90,GK,Newcastle United,Southampton,3,2,2021-02-06,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14661
2020-21,Alex McCarthy,25,0,0,0.0,90,GK,Leeds,Southampton,3,0,2021-02-23,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14608
2020-21,Alex McCarthy,25,0,0,0.0,90,GK,Southampton,Chelsea,1,1,2021-02-20,635,2020,363,0,0.0,0,0,0,0.0,0.3441460132598877,0.3441460132598877,14682
2020-21,Alex McCarthy,34,0,0,0.0,90,GK,Southampton,Leicester,1,1,2021-04-30,635,2020,363,0,0.0,0,0,0,0.0,0.0,0.0,14772
2020-21,Alex McCarthy,36,0,0,0.0,90,GK,Southampton,Fulham,3,1,2021-05-15,635,2020,363,0,0.0,0,0,0,0.0,0.06586740165948868,0.06586740165948868,14792
2020-21,Alex McCarthy,37,0,0,0.0,90,GK,Southampton,Leeds,0,2,2021-05-18,635,2020,363,0,0.0,0,0,0,0.0,0.057429101318120956,0.057429101318120956,14802
2020-21,Alex McCarthy,38,0,0,0.0,90,GK,West Ham,Southampton,3,0,2021-05-23,635,2020,363,0,0.0,0,0,0,0.0,0.1057019978761673,0.1057019978761673,14813
2020-21,Alexis Mac Allister,5,1,1,0.05224210023880005,11,Sub,Crystal Palace,Brighton,1,1,2020-10-18,8379,2020,80,0,0.0,0,0,1,0.05224210023880005,0.05224210023880005,0.0,14476
2020-21,Alexis Mac Allister,12,0,1,0.014379099942743778,15,Sub,Leicester,Brighton,3,0,2020-12-13,8379,2020,80,0,0.0,0,0,0,0.014379099942743778,0.0,0.0,14553
2020-21,Alexis Mac Allister,16,0,2,0.048595599830150604,67,FW,Brighton,Arsenal,0,1,2020-12-29,8379,2020,80,0,0.020132100209593773,0,1,0,0.048595599830150604,0.1243169978260994,0.05558919906616211,14585
2020-21,Alexis Mac Allister,19,0,0,0.0,64,AMC,Leeds,Brighton,0,1,2021-01-16,8379,2020,80,0,0.7786250114440918,1,2,0,0.0,0.7786250114440918,0.6960909962654114,14618
2020-21,Alexis Mac Allister,20,0,0,0.0,85,MC,Brighton,Fulham,0,0,2021-01-27,8379,2020,80,0,0.3721489906311035,0,2,0,0.0,0.9794129729270935,0.6072649955749512,14625
2020-21,Alexis Mac Allister,23,0,0,0.0,90,AMC,Burnley,Brighton,1,1,2021-02-06,8379,2020,80,0,0.055203601717948914,0,1,0,0.0,0.10464499890804291,0.04944109916687012,14656
2020-21,Alexis Mac Allister,24,0,6,0.5436649918556213,90,AMC,Brighton,Aston Villa,0,0,2021-02-13,8379,2020,80,0,0.03197139874100685,0,1,0,0.5436649918556213,1.0023200511932373,0.47534099221229553,14666
2020-21,Alexis Mac Allister,25,0,2,0.11914300173521042,69,AMC,Brighton,Crystal Palace,1,2,2021-02-22,8379,2020,80,0,0.0,0,0,0,0.11914300173521042,0.37884798645973206,0.30436399579048157,14677
2020-21,Alexis Mac Allister,27,0,0,0.0,68,MC,Brighton,Leicester,1,2,2021-03-06,8379,2020,80,0,0.05979489907622337,0,1,0,0.0,0.05979489907622337,0.0,14696
2020-21,Alexis Mac Allister,29,0,0,0.0,6,Sub,Brighton,Newcastle United,3,0,2021-03-20,8379,2020,80,0,0.0,0,0,0,0.0,0.0,0.0,14715
2020-21,Alexis Mac Allister,32,0,1,0.01982860080897808,76,MC,Chelsea,Brighton,0,0,2021-04-20,8379,2020,80,0,0.0,0,0,0,0.01982860080897808,0.10090900212526321,0.10090900212526321,14747
2020-21,Alexis Mac Allister,34,0,0,0.0,1,Sub,Brighton,Leeds,2,0,2021-05-01,8379,2020,80,0,0.0,0,0,0,0.0,0.0,0.0,14765
2020-21,Alexis Mac Allister,38,0,0,0.0,66,FW,Arsenal,Brighton,2,0,2021-05-23,8379,2020,80,0,0.0,0,0,0,0.0,0.11162000149488449,0.11162000149488449,14805
2020-21,Alisson,1,0,0,0.0,90,GK,Liverpool,Leeds,4,3,2020-09-12,1257,2020,252,0,0.0,0,0,0,0.0,0.16090600192546844,0.16090600192546844,14090
2020-21,Alisson,2,0,0,0.0,90,GK,Chelsea,Liverpool,0,2,2020-09-20,1257,2020,252,0,0.0,0,0,0,0.0,0.02193789929151535,0.02193789929151535,14102
2020-21,Alisson,3,0,0,0.0,90,GK,Liverpool,Arsenal,3,1,2020-09-28,1257,2020,252,0,0.0,0,0,0,0.0,0.3925440013408661,0.3925440013408661,14115
2020-21,Alisson,6,0,0,0.0,90,GK,Liverpool,Sheffield United,2,1,2020-10-24,1257,2020,252,0,0.0,0,0,0,0.0,0.04630519822239876,0.04630519822239876,14490
2020-21,Alisson,7,0,0,0.0,90,GK,Liverpool,West Ham,2,1,2020-10-31,1257,2020,252,0,0.0,0,0,0,0.0,0.0,0.0,14499
2020-21,Alisson,9,0,0,0.0,90,GK,Liverpool,Leicester,3,0,2020-11-22,1257,2020,252,0,0.0,0,0,0,0.0,0.12380199879407883,0.12380199879407883,14519
2020-21,Alisson,10,0,0,0.0,90,GK,Brighton,Liverpool,1,1,2020-11-28,1257,2020,252,0,0.0,0,0,0,0.0,0.0,0.0,14528
2020-21,Alisson,12,0,0,0.0,90,GK,Fulham,Liverpool,1,1,2020-12-13,1257,2020,252,0,0.0,0,0,0,0.0,0.0,0.0,14547
2020-21,Alisson,14,0,0,0.0,90,GK,Crystal Palace,Liverpool,0,7,2020-12-19,1257,2020,252,0,0.0,0,0,0,0.0,0.0,0.0,14568
2020-21,Alisson,16,0,0,0.0,90,GK,Newcastle United,Liverpool,0,0,2020-12-30,1257,2020,252,0,0.0,0,0,0,0.0,0.0,0.0,14591
2020-21,Alisson,17,0,0,0.0,90,GK,Southampton,Liverpool,1,0,2021-01-04,1257,2020,252,0,0.0,0,0,0,0.0,0.3066120147705078,0.3066120147705078,14598
2020-21,Alisson,19,0,0,0.0,90,GK,Liverpool,Burnley,0,1,2021-01-21,1257,2020,252,0,0.0,0,0,0,0.0,0.15590199828147888,0.15590199828147888,14613
2020-21,Alisson,21,0,0,0.0,90,GK,West Ham,Liverpool,1,3,2021-01-31,1257,2020,252,0,0.0,0,0,0,0.0,0.15558500587940216,0.15558500587940216,14639
2020-21,Alisson,24,0,0,0.0,90,GK,Leicester,Liverpool,3,1,2021-02-13,1257,2020,252,0,0.0,0,0,0,0.0,0.037623900920152664,0.037623900920152664,14670
2020-21,Alisson,25,0,0,0.0,90,GK,Liverpool,Everton,0,2,2021-02-20,1257,2020,252,0,0.0,0,0,0,0.0,0.02815690077841282,0.02815690077841282,14680
2020-21,Alisson,26,0,0,0.0,90,GK,Liverpool,Chelsea,0,1,2021-03-04,1257,2020,252,0,0.0,0,0,0,0.0,0.0,0.0,14719
2020-21,Alisson,27,0,0,0.0,90,GK,Liverpool,Fulham,0,1,2021-03-07,1257,2020,252,0,0.0,0,0,0,0.0,0.062449898570775986,0.062449898570775986,14699
2020-21,Alisson,30,0,0,0.0,90,GK,Arsenal,Liverpool,0,3,2021-04-03,1257,2020,252,0,0.0,0,0,0,0.0,0.44228699803352356,0.44228699803352356,14725
2020-21,Alisson,31,0,0,0.0,90,GK,Liverpool,Aston Villa,2,1,2021-04-10,1257,2020,252,0,0.0,0,0,0,0.0,0.022879300639033318,0.022879300639033318,14739
2020-21,Alisson,32,0,0,0.0,90,GK,Leeds,Liverpool,1,1,2021-04-19,1257,2020,252,0,0.0,0,0,0,0.0,0.11673200130462646,0.11673200130462646,14749
2020-21,Alisson,33,0,0,0.0,90,GK,Liverpool,Newcastle United,1,1,2021-04-24,1257,2020,252,0,0.0,0,0,0,0.0,0.20084500312805176,0.20084500312805176,14760
2020-21,Alisson,35,0,0,0.0,90,GK,Liverpool,Southampton,2,0,2021-05-08,1257,2020,252,0,0.0,0,0,0,0.0,0.0,0.0,14780
2020-21,Alisson,37,0,0,0.0,90,GK,Burnley,Liverpool,0,3,2021-05-19,1257,2020,252,0,0.0,0,0,0,0.0,0.14676900207996368,0.14676900207996368,14796
2020-21,Alisson,38,0,0,0.0,90,GK,Liverpool,Crystal Palace,2,0,2021-05-23,1257,2020,252,0,0.0,0,0,0,0.0,0.32449400424957275,0.32449400424957275,14810
2020-21,Alphonse Areola,2,0,0,0.0,90,GK,Leeds,Fulham,4,3,2020-09-19,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14097
2020-21,Alphonse Areola,3,0,0,0.0,90,GK,Fulham,Aston Villa,0,3,2020-09-28,2310,2020,516,0,0.0,0,0,0,0.0,0.09496790170669556,0.09496790170669556,14114
2020-21,Alphonse Areola,5,0,0,0.0,90,GK,Sheffield United,Fulham,1,1,2020-10-18,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14482
2020-21,Alphonse Areola,6,0,0,0.0,90,GK,Fulham,Crystal Palace,1,2,2020-10-24,2310,2020,516,0,0.0,0,0,0,0.0,0.0797777995467186,0.0797777995467186,14489
2020-21,Alphonse Areola,8,0,0,0.0,90,GK,West Ham,Fulham,1,0,2020-11-07,2310,2020,516,0,0.0,0,0,0,0.0,0.14336800575256348,0.14336800575256348,14514
2020-21,Alphonse Areola,9,0,0,0.0,90,GK,Fulham,Everton,2,3,2020-11-22,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14517
2020-21,Alphonse Areola,10,0,0,0.0,90,GK,Leicester,Fulham,1,2,2020-11-30,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14532
2020-21,Alphonse Areola,12,0,0,0.0,90,GK,Fulham,Liverpool,1,1,2020-12-13,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14547
2020-21,Alphonse Areola,13,0,0,0.0,90,GK,Fulham,Brighton,0,0,2020-12-16,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14557
2020-21,Alphonse Areola,14,0,0,0.0,90,GK,Newcastle United,Fulham,1,1,2020-12-19,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14571
2020-21,Alphonse Areola,15,0,0,0.0,90,GK,Fulham,Southampton,0,0,2020-12-26,2310,2020,516,0,0.0,0,0,0,0.0,0.1182359978556633,0.1182359978556633,14577
2020-21,Alphonse Areola,19,0,0,0.0,90,GK,Fulham,Chelsea,0,1,2021-01-16,2310,2020,516,0,0.0,0,0,0,0.0,0.12655900418758392,0.12655900418758392,14617
2020-21,Alphonse Areola,20,0,0,0.0,90,GK,Brighton,Fulham,0,0,2021-01-27,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14625
2020-21,Alphonse Areola,22,0,0,0.0,90,GK,Fulham,Leicester,0,2,2021-02-03,2310,2020,516,0,0.0,0,0,0,0.0,0.0619954988360405,0.0619954988360405,14647
2020-21,Alphonse Areola,23,0,0,0.0,90,GK,Fulham,West Ham,0,0,2021-02-06,2310,2020,516,0,0.0,0,0,0,0.0,0.0384662002325058,0.0384662002325058,14657
2020-21,Alphonse Areola,24,0,0,0.0,90,GK,Burnley,Fulham,1,1,2021-02-17,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14602
2020-21,Alphonse Areola,24,0,0,0.0,90,GK,Everton,Fulham,0,2,2021-02-14,2310,2020,516,0,0.0,0,0,0,0.0,0.9945210218429565,0.9945210218429565,14669
2020-21,Alphonse Areola,25,0,0,0.0,90,GK,Fulham,Sheffield United,1,0,2021-02-20,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14679
2020-21,Alphonse Areola,26,0,0,0.0,90,GK,Crystal Palace,Fulham,0,0,2021-02-28,2310,2020,516,0,0.0,0,0,0,0.0,0.08169960230588913,0.08169960230588913,14687
2020-21,Alphonse Areola,27,0,0,0.0,90,GK,Liverpool,Fulham,0,1,2021-03-07,2310,2020,516,0,0.0,0,0,0,0.0,0.3318850100040436,0.3318850100040436,14699
2020-21,Alphonse Areola,29,0,0,0.0,90,GK,Fulham,Leeds,1,2,2021-03-19,2310,2020,516,0,0.0,0,0,0,0.0,0.07600600272417068,0.07600600272417068,14718
2020-21,Alphonse Areola,30,0,0,0.0,90,GK,Aston Villa,Fulham,3,1,2021-04-04,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14726
2020-21,Alphonse Areola,32,0,0,0.0,90,GK,Arsenal,Fulham,1,1,2021-04-18,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14745
2020-21,Alphonse Areola,34,0,0,0.0,90,GK,Chelsea,Fulham,2,0,2021-05-01,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14767
2020-21,Alphonse Areola,35,0,0,0.0,90,GK,Fulham,Burnley,0,2,2021-05-10,2310,2020,516,0,0.0,0,0,0,0.0,0.0,0.0,14777
2020-21,Alphonse Areola,36,0,0,0.0,90,GK,Southampton,Fulham,3,1,2021-05-15,2310,2020,516,0,0.0,0,0,0,0.0,0.34531500935554504,0.34531500935554504,14792
2020-21,Amad Diallo Traore,35,0,0,0.0,79,AMR,Manchester United,Leicester,1,2,2021-05-11,8127,2020,640,0,0.05405459925532341,1,1,0,0.0,0.05405459925532341,0.0,14788
