model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,GW,horizon
KNeighborsUnif,-1.7503199993491172,mean_absolute_error,6.062154531478882,4.578808784484863,6.062154531478882,4.578808784484863,1,True,1,25,3
KNeighborsDist,-1.774295899823308,mean_absolute_error,7.101297378540039,7.372347593307495,7.101297378540039,7.372347593307495,1,True,2,25,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,192.18758463859558,,0.7741990089416504,2,True,10,25,3
LightGBM_FULL,,mean_absolute_error,,99.48348951339722,,99.48348951339722,1,True,9,25,3
LightGBMXT_FULL,,mean_absolute_error,,91.92989611625671,,91.92989611625671,1,True,8,25,3
KNeighborsUnif_FULL,,mean_absolute_error,,3.3753480911254883,,3.3753480911254883,1,True,6,25,3
KNeighborsDist_FULL,,mean_absolute_error,,9.003662109375,,9.003662109375,1,True,7,25,3
WeightedEnsemble_L2,-1.4690374578662218,mean_absolute_error,0.8966987133026123,237.56060338020325,0.0006525516510009766,1.2329528331756592,2,True,5,25,4
LightGBM,-1.4701862837463617,mean_absolute_error,0.33220958709716797,54.3221378326416,0.33220958709716797,54.3221378326416,1,True,4,25,4
LightGBMXT,-1.4727512757406338,mean_absolute_error,0.5638365745544434,182.005512714386,0.5638365745544434,182.005512714386,1,True,3,25,4
KNeighborsUnif,-1.731920000809431,mean_absolute_error,5.624366998672485,12.336237668991089,5.624366998672485,12.336237668991089,1,True,1,25,4
KNeighborsDist,-1.7423754111558198,mean_absolute_error,6.300073146820068,12.270246505737305,6.300073146820068,12.270246505737305,1,True,2,25,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,224.9413206577301,,1.2329528331756592,2,True,10,25,4
LightGBM_FULL,,mean_absolute_error,,64.46948647499084,,64.46948647499084,1,True,9,25,4
LightGBMXT_FULL,,mean_absolute_error,,159.2388813495636,,159.2388813495636,1,True,8,25,4
KNeighborsUnif_FULL,,mean_absolute_error,,6.548083305358887,,6.548083305358887,1,True,6,25,4
KNeighborsDist_FULL,,mean_absolute_error,,4.9728333950042725,,4.9728333950042725,1,True,7,25,4
LightGBMXT,-1.5473581907784566,mean_absolute_error,0.20130610466003418,202.87780261039734,0.20130610466003418,202.87780261039734,1,True,3,25,5
WeightedEnsemble_L2,-1.5473581907784566,mean_absolute_error,0.21291303634643555,203.78393626213074,0.011606931686401367,0.9061336517333984,2,True,5,25,5
LightGBM,-1.5825814559817315,mean_absolute_error,0.14747190475463867,37.856300592422485,0.14747190475463867,37.856300592422485,1,True,4,25,5
KNeighborsUnif,-1.788960002529621,mean_absolute_error,5.867156028747559,7.242472410202026,5.867156028747559,7.242472410202026,1,True,1,25,5
KNeighborsDist,-1.8027662114837206,mean_absolute_error,6.0818986892700195,6.752775192260742,6.0818986892700195,6.752775192260742,1,True,2,25,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,126.80833745002747,,0.9061336517333984,2,True,10,25,5
LightGBM_FULL,,mean_absolute_error,,40.30750799179077,,40.30750799179077,1,True,9,25,5
LightGBMXT_FULL,,mean_absolute_error,,125.90220379829407,,125.90220379829407,1,True,8,25,5
KNeighborsUnif_FULL,,mean_absolute_error,,1.8434560298919678,,1.8434560298919678,1,True,6,25,5
KNeighborsDist_FULL,,mean_absolute_error,,4.445744037628174,,4.445744037628174,1,True,7,25,5
LightGBMXT,-1.4396825658978893,mean_absolute_error,0.6034212112426758,260.61761140823364,0.6034212112426758,260.61761140823364,1,True,3,25,6
WeightedEnsemble_L2,-1.4396825658978893,mean_absolute_error,0.6043343544006348,260.97251200675964,0.0009131431579589844,0.354900598526001,2,True,4,25,6
KNeighborsUnif,-1.6507199972569941,mean_absolute_error,6.199314594268799,7.798440933227539,6.199314594268799,7.798440933227539,1,True,1,25,6
KNeighborsDist,-1.670225204628706,mean_absolute_error,5.349898338317871,4.58541202545166,5.349898338317871,4.58541202545166,1,True,2,25,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,222.19538712501526,,0.354900598526001,2,True,8,25,6
LightGBMXT_FULL,,mean_absolute_error,,221.84048652648926,,221.84048652648926,1,True,7,25,6
KNeighborsUnif_FULL,,mean_absolute_error,,2.8214101791381836,,2.8214101791381836,1,True,5,25,6
KNeighborsDist_FULL,,mean_absolute_error,,5.572838068008423,,5.572838068008423,1,True,6,25,6
LightGBM,-1.3230774614039809,mean_absolute_error,0.3844106197357178,136.17276263237,0.3844106197357178,136.17276263237,1,True,4,26,1
WeightedEnsemble_L2,-1.3230774614039809,mean_absolute_error,0.38531494140625,136.98168849945068,0.0009043216705322266,0.8089258670806885,2,True,6,26,1
LightGBMXT,-1.3312302581099793,mean_absolute_error,0.7957682609558105,76.81834268569946,0.7957682609558105,76.81834268569946,1,True,3,26,1
RandomForestMSE,-1.383876665133238,mean_absolute_error,12.327982425689697,2369.281821012497,12.327982425689697,2369.281821012497,1,True,5,26,1
KNeighborsUnif,-1.5929600013256073,mean_absolute_error,0.1418604850769043,3.273955821990967,0.1418604850769043,3.273955821990967,1,True,1,26,1
KNeighborsDist,-1.6044960757010616,mean_absolute_error,2.2722737789154053,2.159235715866089,2.2722737789154053,2.159235715866089,1,True,2,26,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,168.08981013298035,,0.8089258670806885,2,True,12,26,1
RandomForestMSE_FULL,,mean_absolute_error,,2237.290291786194,,2237.290291786194,1,True,11,26,1
LightGBM_FULL,,mean_absolute_error,,167.28088426589966,,167.28088426589966,1,True,10,26,1
LightGBMXT_FULL,,mean_absolute_error,,127.06491708755493,,127.06491708755493,1,True,9,26,1
KNeighborsUnif_FULL,,mean_absolute_error,,10.504986047744751,,10.504986047744751,1,True,7,26,1
KNeighborsDist_FULL,,mean_absolute_error,,15.122936725616455,,15.122936725616455,1,True,8,26,1
LightGBMXT,-1.3911068383302132,mean_absolute_error,0.36925363540649414,254.96538186073303,0.36925363540649414,254.96538186073303,1,True,3,26,2
WeightedEnsemble_L2,-1.3911068383302132,mean_absolute_error,0.37009453773498535,255.2647430896759,0.0008409023284912109,0.2993612289428711,2,True,4,26,2
KNeighborsUnif,-1.6577599993824959,mean_absolute_error,9.854135990142822,5.041202545166016,9.854135990142822,5.041202545166016,1,True,1,26,2
KNeighborsDist,-1.6704148886702954,mean_absolute_error,4.814558744430542,3.031198024749756,4.814558744430542,3.031198024749756,1,True,2,26,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,285.44241738319397,,0.2993612289428711,2,True,8,26,2
LightGBMXT_FULL,,mean_absolute_error,,285.1430561542511,,285.1430561542511,1,True,7,26,2
KNeighborsUnif_FULL,,mean_absolute_error,,4.2341859340667725,,4.2341859340667725,1,True,5,26,2
KNeighborsDist_FULL,,mean_absolute_error,,1.4020748138427734,,1.4020748138427734,1,True,6,26,2
LightGBMXT,-1.4854422268706258,mean_absolute_error,0.45549464225769043,201.42778515815735,0.45549464225769043,201.42778515815735,1,True,3,26,3
WeightedEnsemble_L2,-1.4854422268706258,mean_absolute_error,0.456162691116333,202.41233205795288,0.0006680488586425781,0.9845468997955322,2,True,4,26,3
KNeighborsUnif,-1.7078399999558926,mean_absolute_error,6.845440149307251,4.061060190200806,6.845440149307251,4.061060190200806,1,True,1,26,3
KNeighborsDist,-1.7275457132171839,mean_absolute_error,6.422022819519043,3.3807129859924316,6.422022819519043,3.3807129859924316,1,True,2,26,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,163.4799439907074,,0.9845468997955322,2,True,8,26,3
LightGBMXT_FULL,,mean_absolute_error,,162.49539709091187,,162.49539709091187,1,True,7,26,3
KNeighborsUnif_FULL,,mean_absolute_error,,4.270703315734863,,4.270703315734863,1,True,5,26,3
KNeighborsDist_FULL,,mean_absolute_error,,3.82305645942688,,3.82305645942688,1,True,6,26,3
LightGBMXT,-1.5087964594163465,mean_absolute_error,0.4134359359741211,258.4859251976013,0.4134359359741211,258.4859251976013,1,True,3,26,4
WeightedEnsemble_L2,-1.5087964594163465,mean_absolute_error,0.4143071174621582,258.71290469169617,0.0008711814880371094,0.22697949409484863,2,True,4,26,4
KNeighborsUnif,-1.7711200005173684,mean_absolute_error,6.257090091705322,4.621912002563477,6.257090091705322,4.621912002563477,1,True,1,26,4
KNeighborsDist,-1.7797800935715438,mean_absolute_error,4.910801887512207,4.751858949661255,4.910801887512207,4.751858949661255,1,True,2,26,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,241.34557485580444,,0.22697949409484863,2,True,8,26,4
LightGBMXT_FULL,,mean_absolute_error,,241.1185953617096,,241.1185953617096,1,True,7,26,4
KNeighborsUnif_FULL,,mean_absolute_error,,2.9758353233337402,,2.9758353233337402,1,True,5,26,4
KNeighborsDist_FULL,,mean_absolute_error,,3.6993589401245117,,3.6993589401245117,1,True,6,26,4
LightGBMXT,-1.4748423492975533,mean_absolute_error,0.17931437492370605,225.06325793266296,0.17931437492370605,225.06325793266296,1,True,3,26,5
WeightedEnsemble_L2,-1.4748423492975533,mean_absolute_error,0.212646484375,225.53078150749207,0.033332109451293945,0.46752357482910156,2,True,5,26,5
LightGBM,-1.5005345962762833,mean_absolute_error,0.12442851066589355,33.726837158203125,0.12442851066589355,33.726837158203125,1,True,4,26,5
KNeighborsUnif,-1.709600000268221,mean_absolute_error,5.191955089569092,4.884609222412109,5.191955089569092,4.884609222412109,1,True,1,26,5
KNeighborsDist,-1.7122652755726477,mean_absolute_error,4.121201038360596,5.214520215988159,4.121201038360596,5.214520215988159,1,True,2,26,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,108.47572350502014,,0.46752357482910156,2,True,10,26,5
LightGBM_FULL,,mean_absolute_error,,39.777360677719116,,39.777360677719116,1,True,9,26,5
LightGBMXT_FULL,,mean_absolute_error,,108.00819993019104,,108.00819993019104,1,True,8,26,5
KNeighborsUnif_FULL,,mean_absolute_error,,2.7729241847991943,,2.7729241847991943,1,True,6,26,5
KNeighborsDist_FULL,,mean_absolute_error,,2.46931791305542,,2.46931791305542,1,True,7,26,5
LightGBMXT,-1.5123951738010393,mean_absolute_error,0.2755732536315918,265.21074056625366,0.2755732536315918,265.21074056625366,1,True,3,26,6
WeightedEnsemble_L2,-1.5123951738010393,mean_absolute_error,0.2764291763305664,265.7255675792694,0.0008559226989746094,0.5148270130157471,2,True,4,26,6
KNeighborsUnif,-1.7591200016796589,mean_absolute_error,2.830028533935547,4.230433702468872,2.830028533935547,4.230433702468872,1,True,1,26,6
KNeighborsDist,-1.764732519802451,mean_absolute_error,3.628255605697632,2.8054752349853516,3.628255605697632,2.8054752349853516,1,True,2,26,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,231.78313732147217,,0.5148270130157471,2,True,8,26,6
LightGBMXT_FULL,,mean_absolute_error,,231.26831030845642,,231.26831030845642,1,True,7,26,6
KNeighborsUnif_FULL,,mean_absolute_error,,2.983055830001831,,2.983055830001831,1,True,5,26,6
KNeighborsDist_FULL,,mean_absolute_error,,2.346717119216919,,2.346717119216919,1,True,6,26,6
WeightedEnsemble_L2,-1.371327432519407,mean_absolute_error,0.30579233169555664,283.2148277759552,0.0019283294677734375,0.5022361278533936,2,True,5,27,1
LightGBMXT,-1.3719956134989857,mean_absolute_error,0.23830628395080566,151.41732096672058,0.23830628395080566,151.41732096672058,1,True,3,27,1
LightGBM,-1.3754821341851493,mean_absolute_error,0.06555771827697754,131.29527068138123,0.06555771827697754,131.29527068138123,1,True,4,27,1
KNeighborsUnif,-1.6311200004696846,mean_absolute_error,0.8214998245239258,1.8813750743865967,0.8214998245239258,1.8813750743865967,1,True,1,27,1
KNeighborsDist,-1.6379343148797751,mean_absolute_error,2.5330209732055664,0.45824527740478516,2.5330209732055664,0.45824527740478516,1,True,2,27,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,353.0218594074249,,0.5022361278533936,2,True,10,27,1
LightGBM_FULL,,mean_absolute_error,,131.24502992630005,,131.24502992630005,1,True,9,27,1
LightGBMXT_FULL,,mean_absolute_error,,221.27459335327148,,221.27459335327148,1,True,8,27,1
KNeighborsUnif_FULL,,mean_absolute_error,,41.5773561000824,,41.5773561000824,1,True,6,27,1
KNeighborsDist_FULL,,mean_absolute_error,,101.46965193748474,,101.46965193748474,1,True,7,27,1
LightGBMXT,-1.3908222278602422,mean_absolute_error,0.24788856506347656,157.57169246673584,0.24788856506347656,157.57169246673584,1,True,3,27,2
WeightedEnsemble_L2,-1.3908222278602422,mean_absolute_error,0.2488398551940918,158.5820710659027,0.0009512901306152344,1.0103785991668701,2,True,4,27,2
KNeighborsUnif,-1.657599999833107,mean_absolute_error,15.366118907928467,15.703002214431763,15.366118907928467,15.703002214431763,1,True,1,27,2
KNeighborsDist,-1.6709570857666434,mean_absolute_error,12.476000547409058,64.40422224998474,12.476000547409058,64.40422224998474,1,True,2,27,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,149.77848958969116,,1.0103785991668701,2,True,8,27,2
LightGBMXT_FULL,,mean_absolute_error,,148.7681109905243,,148.7681109905243,1,True,7,27,2
KNeighborsUnif_FULL,,mean_absolute_error,,8.174370050430298,,8.174370050430298,1,True,5,27,2
KNeighborsDist_FULL,,mean_absolute_error,,47.83527731895447,,47.83527731895447,1,True,6,27,2
LightGBMXT,-1.4494396430194378,mean_absolute_error,0.14462566375732422,122.4523093700409,0.14462566375732422,122.4523093700409,1,True,3,27,3
WeightedEnsemble_L2,-1.4494396430194378,mean_absolute_error,0.14532256126403809,122.56714725494385,0.0006968975067138672,0.1148378849029541,2,True,4,27,3
KNeighborsUnif,-1.6836000000715257,mean_absolute_error,13.905697107315063,67.22564601898193,13.905697107315063,67.22564601898193,1,True,1,27,3
KNeighborsDist,-1.6901885610245169,mean_absolute_error,8.932368278503418,24.973015785217285,8.932368278503418,24.973015785217285,1,True,2,27,3
WeightedEnsemble_L2_FULL,,mean_absolute_error,,68.00052261352539,,0.1148378849029541,2,True,8,27,3
LightGBMXT_FULL,,mean_absolute_error,,67.88568472862244,,67.88568472862244,1,True,7,27,3
KNeighborsUnif_FULL,,mean_absolute_error,,30.29754137992859,,30.29754137992859,1,True,5,27,3
KNeighborsDist_FULL,,mean_absolute_error,,18.303312063217163,,18.303312063217163,1,True,6,27,3
LightGBMXT,-1.451615567632229,mean_absolute_error,0.14415335655212402,219.60709977149963,0.14415335655212402,219.60709977149963,1,True,3,27,4
WeightedEnsemble_L2,-1.451615567632229,mean_absolute_error,0.1459026336669922,220.1035282611847,0.001749277114868164,0.4964284896850586,2,True,4,27,4
KNeighborsUnif,-1.7184800024151803,mean_absolute_error,9.364685773849487,14.588236331939697,9.364685773849487,14.588236331939697,1,True,1,27,4
KNeighborsDist,-1.720526875220798,mean_absolute_error,11.148476600646973,17.563236713409424,11.148476600646973,17.563236713409424,1,True,2,27,4
WeightedEnsemble_L2_FULL,,mean_absolute_error,,257.1496889591217,,0.4964284896850586,2,True,8,27,4
LightGBMXT_FULL,,mean_absolute_error,,256.65326046943665,,256.65326046943665,1,True,7,27,4
KNeighborsUnif_FULL,,mean_absolute_error,,9.03383183479309,,9.03383183479309,1,True,5,27,4
KNeighborsDist_FULL,,mean_absolute_error,,8.68113374710083,,8.68113374710083,1,True,6,27,4
WeightedEnsemble_L2,-1.4774441140949726,mean_absolute_error,18.00397038459778,197.49417400360107,0.24881935119628906,1.1221280097961426,2,True,4,27,5
LightGBMXT,-1.4780266302973033,mean_absolute_error,3.2205889225006104,132.5121612548828,3.2205889225006104,132.5121612548828,1,True,3,27,5
KNeighborsDist,-1.6964858533889056,mean_absolute_error,14.534562110900879,63.85988473892212,14.534562110900879,63.85988473892212,1,True,2,27,5
KNeighborsUnif,-1.703759998703003,mean_absolute_error,12.238640546798706,24.645540237426758,12.238640546798706,24.645540237426758,1,True,1,27,5
WeightedEnsemble_L2_FULL,,mean_absolute_error,,97.52191495895386,,1.1221280097961426,2,True,8,27,5
LightGBMXT_FULL,,mean_absolute_error,,83.75306344032288,,83.75306344032288,1,True,7,27,5
KNeighborsUnif_FULL,,mean_absolute_error,,58.259361743927,,58.259361743927,1,True,5,27,5
KNeighborsDist_FULL,,mean_absolute_error,,12.646723508834839,,12.646723508834839,1,True,6,27,5
WeightedEnsemble_L2,-1.5484865016877651,mean_absolute_error,7.796773433685303,222.76960277557373,0.0008656978607177734,0.795875072479248,2,True,4,27,6
LightGBMXT,-1.5490937452599407,mean_absolute_error,1.7252075672149658,214.422048330307,1.7252075672149658,214.422048330307,1,True,3,27,6
KNeighborsUnif,-1.7628800001859666,mean_absolute_error,4.969513416290283,12.054851055145264,4.969513416290283,12.054851055145264,1,True,1,27,6
KNeighborsDist,-1.7683369884736837,mean_absolute_error,6.070700168609619,7.551679372787476,6.070700168609619,7.551679372787476,1,True,2,27,6
WeightedEnsemble_L2_FULL,,mean_absolute_error,,81.01511812210083,,0.795875072479248,2,True,8,27,6
LightGBMXT_FULL,,mean_absolute_error,,76.97815251350403,,76.97815251350403,1,True,7,27,6
KNeighborsUnif_FULL,,mean_absolute_error,,7.104898452758789,,7.104898452758789,1,True,5,27,6
KNeighborsDist_FULL,,mean_absolute_error,,3.2410905361175537,,3.2410905361175537,1,True,6,27,6
LightGBMXT,-1.2846458616570802,mean_absolute_error,0.4715540409088135,263.61826729774475,0.4715540409088135,263.61826729774475,1,True,3,28,1
WeightedEnsemble_L2,-1.2846458616570802,mean_absolute_error,0.4725780487060547,263.85318660736084,0.001024007797241211,0.23491930961608887,2,True,4,28,1
KNeighborsUnif,-1.5411200016140938,mean_absolute_error,2.100085496902466,2.4735665321350098,2.100085496902466,2.4735665321350098,1,True,1,28,1
KNeighborsDist,-1.5430707553621381,mean_absolute_error,6.9547669887542725,10.251299142837524,6.9547669887542725,10.251299142837524,1,True,2,28,1
WeightedEnsemble_L2_FULL,,mean_absolute_error,,249.68657755851746,,0.23491930961608887,2,True,8,28,1
LightGBMXT_FULL,,mean_absolute_error,,249.45165824890137,,249.45165824890137,1,True,7,28,1
KNeighborsUnif_FULL,,mean_absolute_error,,4.715418338775635,,4.715418338775635,1,True,5,28,1
KNeighborsDist_FULL,,mean_absolute_error,,9.449265003204346,,9.449265003204346,1,True,6,28,1
LightGBMXT,-1.3745276286602486,mean_absolute_error,0.19080328941345215,182.83983874320984,0.19080328941345215,182.83983874320984,1,True,3,28,2
WeightedEnsemble_L2,-1.3745276286602486,mean_absolute_error,0.19146299362182617,182.9913580417633,0.0006597042083740234,0.1515192985534668,2,True,4,28,2
KNeighborsUnif,-1.6176800003230571,mean_absolute_error,12.626872777938843,8.939233541488647,12.626872777938843,8.939233541488647,1,True,1,28,2
KNeighborsDist,-1.6200272567793728,mean_absolute_error,13.368906259536743,11.025378227233887,13.368906259536743,11.025378227233887,1,True,2,28,2
WeightedEnsemble_L2_FULL,,mean_absolute_error,,216.18048930168152,,0.1515192985534668,2,True,8,28,2
LightGBMXT_FULL,,mean_absolute_error,,216.02897000312805,,216.02897000312805,1,True,7,28,2
KNeighborsUnif_FULL,,mean_absolute_error,,3.040783166885376,,3.040783166885376,1,True,5,28,2
KNeighborsDist_FULL,,mean_absolute_error,,8.474741458892822,,8.474741458892822,1,True,6,28,2
